PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Population_Within,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Yes_HealthBased,All_Violations
7210034,WILLIAMS GROVE MHP,Cumberland,Ground water,179,3,20,0,5,0,0,Private,94,Urban,0,0
7210037,MT HOLLY SPRINGS BORO AUTH,Cumberland,Ground water,3261,4,339,2.064896755,5.014749263,2.064896755,2.359882006,Local government,1161,Urban,1,1
7210039,BIG SPRING TERRACE MHP,Cumberland,Ground water,439,4,9,0,11.11111111,0,0,Private,155,Rural,0,4
7210041,NEWVILLE BORO WATER AUTH,Cumberland,Groundwater under influence of surface water,2070,3,1361,6.318883174,6.686260103,1.983835415,1.396032329,Local government,897,Rural,0,1
7210043,SHIPPENSBURG BORO WATER AUTH,Cumberland,Surface water,17800,17,6801,8.528157624,13.18923688,4.337597412,5.102190854,Local government,6188,Rural,6,21
7210046,STATE CORRECTIONAL INST,Cumberland,Surface water,3910,7,3636,0.220022002,61.02860286,39.6589659,16.52915292,State government,50,Urban,0,12
7210048,AQUA PA WHITE ROCK ACRES SYS,Cumberland,Ground water,890,5,239,1.255230126,2.928870293,0,2.092050209,Private,318,Rural,0,1
7210049,N MIDDLETON WATER AUTH,Cumberland,Surface water,9483,11,2986,5.559276624,8.472873409,2.210314802,3.717347622,Local government,2921,Urban,4,8
7210050,SOUTH MIDDLETON TWP WATER AUTH,Cumberland,Ground water,10068,22,6200,2.112903226,8.887096774,0.935483871,2.725806452,Local government,3777,Rural,0,63
7210053,SOUTHERN CUMBERLAND WATER ASSN,Cumberland,Ground water,400,5,47,4.255319149,6.382978723,2.127659574,2.127659574,Private,165,Rural,0,14
7210054,SUEZ CENTER SQUARE,Cumberland,Ground water,1556,6,754,1.724137931,3.978779841,1.326259947,0.928381963,Private,633,Urban,0,0
7210055,DICKINSON TWP  MUNIC  AUTH,Cumberland,Ground water purchased,250,4,12,0,0,0,0,Local government,14,Rural,0,1
7210056,BLUE MOUNTAIN HEIGHTS MHP,Cumberland,Ground water,162,9,5,0,0,0,0,Private,72,Rural,0,1
7210057,REGENCY WOODS MHP,Cumberland,Ground water,450,8,48,2.083333333,6.25,2.083333333,2.083333333,Private,155,Rural,2,7
7210059,MT VIEW TERRACE MHP,Cumberland,Ground water,179,4,3,0,0,0,0,Private,68,Rural,0,1
7210060,VIEW MOUNTAIN MHP,Cumberland,Ground water,80,5,63,1.587301587,9.523809524,1.587301587,1.587301587,Private,45,Urban,0,8
7210061,CONODOGUINET MOBILE EST,Cumberland,Ground water,265,5,4,0,0,0,0,Private,106,Rural,0,1
7210063,MIDDLESEX TWP MUNI AUTH,Cumberland,Ground water,3527,6,992,2.419354839,5.947580645,2.016129032,2.318548387,Local government,1008,Rural,0,32
7210065,COUNTRY VIEW EST,Cumberland,Ground water,270,4,5,0,0,0,0,Private,115,Rural,0,0
7210066,SOUTHAMPTON MANOR MHP,Cumberland,Ground water,160,3,3,0,0,0,0,Private,60,Urban,0,0
7210068,HODGES MHP,Cumberland,Ground water,110,10,7,0,14.28571429,0,0,Private,58,Rural,2,40
7220001,OAK KNOLL EST MHP,Dauphin,Ground water,350,7,5,0,0,0,0,Private,126,Rural,3,15
7220002,CEDAR MANOR MHP,Dauphin,Ground water,510,13,29,3.448275862,3.448275862,0,0,Private,315,Urban,10,22
7220003,ELIZABETHVILLE AREA AUTH,Dauphin,Ground water,2700,8,396,3.282828283,4.545454545,1.262626263,1.515151515,Private,887,Rural,0,27
7220004,DEANN VILLAGE MHP,Dauphin,Ground water,135,6,2,0,0,0,0,Private,48,Rural,0,7
7220005,GRATZ BORO WATER REVENUE FUND,Dauphin,Ground water,738,5,94,3.191489362,2.127659574,0,1.063829787,Local government,267,Rural,0,20
7220007,ALEX ACRES MHP,Dauphin,Ground water,108,6,2,0,0,0,0,Private,58,Rural,2,3
7220009,HALIFAX VILLAGE,Dauphin,Ground water,272,7,3,0,0,0,0,Private,100,Rural,0,66
7220015,SUEZ WATER,Dauphin,Surface water,105649,22,68041,4.735380138,29.83789186,15.17173469,6.957569701,Private,32950,Urban,0,0
7220016,SHADY BACK ACRES MHP,Dauphin,Ground water,40,4,3,0,0,0,0,Private,20,Urban,0,3
7220017,PA AMER WATER CO,Dauphin,Surface water,46000,8,43115,3.497622637,13.87684101,2.978081874,4.903165952,Private,18083,Urban,0,0
7220022,LYKENS BORO AUTH,Dauphin,Surface water,3225,6,329,4.863221885,6.079027356,0,4.255319149,Local government,1292,Urban,1,54
7220024,CRESTVIEW VILLAGE MHP,Dauphin,Ground water,223,3,5,0,0,0,0,Private,83,Urban,0,48
7220025,HI LAND MHP,Dauphin,Ground water,66,4,4,0,0,0,0,Private,30,Rural,0,7
7220029,PINE MANOR MHP,Dauphin,Ground water,302,4,9,0,0,0,0,Private,120,Urban,0,1
7220034,MILLERSBURG WATER AUTH,Dauphin,Surface water,4248,26,2672,4.565868263,3.667664671,0.187125749,2.020958084,Local government,1994,Urban,0,0
7220036,STEELTON BORO WATER AUTH,Dauphin,Surface water,6300,3,6004,8.344437042,60.89273817,38.32445037,15.63957362,Local government,2402,Urban,14,26
7220037,WILLIAMSTOWN BORO AUTH,Dauphin,Surface water,2390,4,133,3.759398496,3.007518797,0.751879699,0.751879699,Local government,887,Urban,0,9
7220038,SUEZ MIDDLETOWN,Dauphin,Ground water,9254,20,8268,5.636187712,18.02128689,7.522980164,6.132075472,Local government,2723,Urban,0,41
7220040,HALIFAX AREA WATER & SEWER AUT,Dauphin,Ground water,2278,16,61,1.639344262,1.639344262,0,0,Local government,700,Rural,2,4
7220045,ROYALTON BORO,Dauphin,Ground water purchased,1083,4,97,3.092783505,5.154639175,2.06185567,2.06185567,Local government,580,Urban,1,4
7220046,PILLOW BORO AUTH,Dauphin,Ground water,312,6,19,5.263157895,0,0,0,Local government,131,Rural,0,8
7220047,LOYALTON WATER ASSN,Dauphin,Ground water,100,5,16,6.25,6.25,0,0,Private,48,Urban,2,2
7220048,SHORT MOUNTAIN VILLAGE MHP,Dauphin,Ground water,53,3,5,0,0,0,0,Private,17,Urban,0,39
7220049,CAPITAL REGION WATER,Dauphin,Surface water,66540,4,58743,10.05396388,70.22794205,44.89215736,17.33142672,Local government,20778,Urban,1,2
7220055,LONDONDERRY TWP WATER SYS,Dauphin,Ground water purchased,36,3,27,3.703703704,3.703703704,0,0,Local government,14,Rural,0,5
7220057,CHESAPEAKE EST MHP,Dauphin,Ground water,1040,4,28,3.571428571,3.571428571,0,3.571428571,Private,350,Urban,0,93
7220070,MOUNTAINDALE APARTMENTS,Dauphin,Ground water,50,4,11,0,18.18181818,18.18181818,0,Private,21,Urban,0,13
7280005,CHAMBERSBURG BORO WATER SYS,Franklin,Surface water,40000,4,20803,7.76330337,30.80324953,8.816036149,16.84372446,Local government,7439,Urban,3,10
7280010,GREEN GROVE TRAILER CT,Franklin,Ground water,75,3,2,0,0,0,0,Private,30,Rural,0,10
7280014,GREENCASTLE AREA WATER AUTH,Franklin,Surface water,5500,8,4727,2.411677597,10.09096679,5.965728792,1.502009731,Local government,2157,Rural,2,4
7280015,STATE LINE MHP,Franklin,Ground water,65,3,3,0,0,0,0,Private,38,Urban,0,19
7280017,SHANGRI LA MHP,Franklin,Ground water,96,4,5,0,0,0,0,Private,46,Urban,0,3
7280021,MERCERSBURG MUNI WATER AUTH,Franklin,Surface water,2350,8,148,3.378378378,3.378378378,2.027027027,1.351351351,Local government,993,Rural,0,0
7280025,QUINCY VILLAGE SYSTEM,Franklin,Ground water,450,5,42,2.380952381,7.142857143,4.761904762,0,Public/Private,1,Urban,0,22
7280026,WASHINGTON TWP MUNI AUTH,Franklin,Ground water,5705,23,3961,3.509214845,7.876798788,3.382984095,2.019691997,Local government,2423,Urban,0,82
7280027,WADELS MHP,Franklin,Ground water,97,3,5,0,0,0,0,Private,38,Rural,0,30
7280032,BORO OF WAYNESBORO,Franklin,Surface water,13200,7,11367,7.011524589,11.52458872,4.372305797,4.750593824,Local government,8004,Urban,2,14
7280033,DRY RUN WATER ASSN,Franklin,Ground water,278,8,7,0,0,0,0,Local government,74,Rural,2,29
7280036,SCOTT WATER CO,Franklin,Ground water,90,4,19,5.263157895,15.78947368,5.263157895,5.263157895,Private,25,Rural,0,100
7280038,GUILFORD WATER AUTH,Franklin,Ground water,26000,36,11861,4.097462271,13.14391704,5.631902875,3.642188686,Local government,11548,Rural,3,20
7280040,MONT ALTO MUNICIPAL AUTHORITY,Franklin,Ground water,1867,10,109,1.834862385,6.422018349,4.587155963,0.917431193,Local government,747,Urban,0,37
7280043,BEAR VALLEY JOINT AUTH,Franklin,Surface water,12000,12,5069,3.393174196,5.306766621,1.144209903,3.373446439,Local government,4000,Rural,1,1
7280045,FRANKLIN CO GEN AUTH,Franklin,Surface water,4400,3,1804,3.76940133,9.866962306,3.54767184,4.4345898,Local government,160,Rural,0,2
7280046,EDENVILLE WATER ASSN INC,Franklin,Ground water,491,7,58,6.896551724,5.172413793,1.724137931,1.724137931,Private,164,Rural,0,31
7280047,VALLEY VIEW MANOR MHP,Franklin,Ground water,130,3,3,0,0,0,0,Private,42,Rural,0,97
7280053,MOUNT ROCK MANOR,Franklin,Ground water,350,6,8,0,0,0,0,Private,139,Rural,0,8
7280055,INDIAN LAKE CAMP CORP,Franklin,Ground water,125,3,3,0,0,0,0,Private,83,Rural,1,18
7280058,LENWOOD PARK,Franklin,Ground water,230,4,14,7.142857143,7.142857143,0,0,Private,93,Rural,0,27
7280061,SILVER SPRING WATER ASSN,Franklin,Ground water,130,3,20,5,10,0,5,Private,46,Rural,0,5
7280063,ANTRIM TOWNSHIP MUNICIPAL AUTH,Franklin,Groundwater under influence of surface water,975,4,61,3.278688525,8.196721311,1.639344262,4.918032787,Local government,351,Urban,1,13
7280064,KENSINGTON HGTS SUBDIVISION,Franklin,Ground water,204,3,17,0,5.882352941,0,5.882352941,Private,65,Rural,0,57
7360001,ADAMSTOWN BOROUGH,Lancaster,Ground water,1800,8,756,1.455026455,7.671957672,2.380952381,2.645502646,Local government,730,Urban,0,0
7360002,RIVER HAVEN MHP,Lancaster,Ground water,95,3,3,0,0,0,0,Private,37,Rural,0,14
7360003,BAINBRIDGE WATER AUTHORITY,Lancaster,Ground water,1200,4,76,3.947368421,0,0,0,Local government,425,Urban,0,2
7360004,LOG CABIN COURT,Lancaster,Ground water,175,3,9,0,0,0,0,Private,80,Urban,1,3
7360005,BLUE BALL WATER AUTHORITY,Lancaster,Ground water,1946,5,134,5.223880597,12.68656716,0,6.71641791,Local government,500,Urban,1,4
7360006,BROOKSIDE MOBILEHOME PARK,Lancaster,Ground water,176,4,6,0,0,0,0,Private,57,Urban,0,6
7360007,CHRISTIANA MUNI WATER AUTH,Lancaster,Groundwater under influence of surface water,1100,9,199,3.015075377,10.05025126,3.015075377,5.025125628,Local government,425,Urban,0,28
7360010,ROLLING HILLS MHP,Lancaster,Ground water,280,4,5,0,0,0,0,Private,92,Urban,4,10
7360014,CONESTOGA MOBILE HOME PARK,Lancaster,Ground water,65,4,1,0,0,0,0,Private,28,Urban,0,1
7360015,CONESTOGA HILLS COMMUNITY,Lancaster,Ground water,150,8,5,0,0,0,0,Private,73,Rural,5,17
7360016,HAWK VALLEY VILLAGE,Lancaster,Ground water,250,4,16,6.25,6.25,0,0,Private,110,Rural,0,22
7360017,DENVER BORO,Lancaster,Surface water,3861,13,3625,4.468965517,9.434482759,0.606896552,6.593103448,Local government,1117,Urban,0,3
7360020,ACORN ACRES,Lancaster,Ground water,50,4,6,0,0,0,0,Public/Private,21,Urban,0,0
7360021,SCENIC VIEW,Lancaster,Ground water,45,7,2,0,0,0,0,Private,18,Urban,0,6
7360023,LAKEVIEW MOBILE HOME PARK,Lancaster,Ground water,275,10,24,4.166666667,8.333333333,0,4.166666667,Private,111,Urban,0,75
7360024,MAGIC CHEF MHP,Lancaster,Ground water,32,4,1,0,0,0,0,Private,19,Rural,0,8
7360025,MASONIC HOMES,Lancaster,Ground water,3200,6,573,2.268760908,5.235602094,1.396160558,1.221640489,Public/Private,70,Urban,0,2
7360031,VICTORIA MANOR EST,Lancaster,Ground water,120,4,8,0,12.5,0,0,Private,56,Urban,0,2
7360032,CALAMUS ESTATES,Lancaster,Ground water,140,4,18,5.555555556,5.555555556,0,0,Private,81,Urban,0,14
7360038,DUTCH MOBILEHOME PARK,Lancaster,Ground water,45,3,1,0,0,0,0,Private,20,Urban,0,1
7360039,FAIRMOUNT HOME,Lancaster,Ground water,483,6,40,2.5,10,0,5,Public/Private,40,Rural,0,0
7360045,EPHRATA AREA JOINT AUTHORITY,Lancaster,Surface water,17937,12,16432,4.418208374,7.491480039,1.679649464,2.629016553,Local government,8200,Urban,1,20
7360047,WELSH MOUNTAIN HOME,Lancaster,Ground water,53,3,5,0,0,0,0,Private,1,Rural,2,4
7360048,GLENWOOD MOBILEHOME PARK,Lancaster,Ground water,40,3,11,0,0,0,0,Private,18,Rural,0,0
7360050,STONEYHILL MHP,Lancaster,Ground water,160,6,19,5.263157895,5.263157895,0,5.263157895,Private,76,Urban,0,0
7360051,TIMBER VILLA,Lancaster,Ground water,140,4,26,0,3.846153846,0,0,Private,70,Urban,3,12
7360052,CRESTWOOD COMMUNITY,Lancaster,Ground water,470,4,14,7.142857143,7.142857143,0,7.142857143,Private,137,Urban,0,5
7360053,WATSON RUN,Lancaster,Ground water,150,4,29,3.448275862,3.448275862,0,3.448275862,Private,79,Urban,0,2
7360054,COUNTRYSIDE ESTATES MHP,Lancaster,Ground water,30,3,1,0,0,0,0,Private,23,Rural,0,3
7360055,TRIPLE J MHP,Lancaster,Ground water,200,7,6,0,0,0,0,Private,90,Urban,1,7
7360056,PENNY FARM MHP,Lancaster,Ground water,51,6,1,0,0,0,0,Private,20,Rural,1,3
7360057,HOLTWOOD MOBILE HOME PARK,Lancaster,Ground water,196,7,3,0,0,0,0,Private,56,Rural,0,2
7360058,CITY OF LANCASTER,Lancaster,Surface water,120000,6,157638,5.783503977,34.96047907,8.176962408,21.36730991,Local government,45052,Urban,1,2
7360061,SUNNY CREST HOME,Lancaster,Ground water,71,3,25,4,0,0,0,Private,1,Rural,0,8
7360063,EAST HEMPFIELD WATER AUTH,Lancaster,Ground water,20220,26,12850,2.365758755,11.50972763,1.883268482,4.809338521,Local government,6550,Urban,0,0
7360064,HERR MOBILEHOME PARK,Lancaster,Ground water,48,3,5,0,20,0,0,Private,29,Urban,0,0
7360068,NOLTS RED MAPLE MHP,Lancaster,Ground water,51,3,3,0,0,0,0,Private,27,Rural,0,2
7360069,PENN VALLEY VILLAGE,Lancaster,Groundwater under influence of surface water,225,4,8,0,12.5,0,12.5,Private,85,Urban,0,4
7360072,PLATEAU VILLAGE MHP,Lancaster,Ground water,125,6,18,0,11.11111111,0,5.555555556,Private,78,Urban,0,1
7360074,IRVIN MANHEIM MHP,Lancaster,Ground water,77,3,4,0,0,0,0,Private,37,Urban,0,1
7360075,HILLTOP ACRES MHP,Lancaster,Ground water,98,5,4,0,0,0,0,Private,43,Urban,0,56
7360077,MT HOPE NAZARENE RET COMM,Lancaster,Ground water,141,3,2,0,0,0,0,Private,4,Rural,0,1
7360078,MANHEIM AREA WATER & SEWER AUT,Lancaster,Groundwater under influence of surface water,6000,4,4766,6.714225766,8.875367184,1.174989509,5.686109945,Local government,2450,Urban,3,7
7360079,RIDGEWOOD MANOR MHP,Lancaster,Ground water,260,5,7,0,14.28571429,0,0,Private,132,Urban,0,58
7360080,VILLAGE OF RIVERMOOR,Lancaster,Ground water,260,4,10,0,10,0,0,Private,130,Urban,1,25
7360083,EAST DONEGAL TOWNSHIP,Lancaster,Ground water,3795,6,470,1.489361702,5.319148936,1.063829787,1.914893617,Local government,1375,Urban,0,30
7360090,LANCASTER EST,Lancaster,Ground water,304,5,10,0,10,0,0,Private,152,Urban,0,2
7360091,MT JOY BORO AUTH,Lancaster,Groundwater under influence of surface water,14150,6,8963,4.105768158,16.81356689,3.603704117,8.6912864,Local government,5686,Urban,0,27
7360092,PINEHURST MANOR,Lancaster,Ground water,47,4,1,0,0,0,0,Private,25,Urban,2,5
7360094,ZERBE SISTERS,Lancaster,Ground water,210,4,15,6.666666667,0,0,0,Public/Private,59,Rural,0,2
7360098,GROFFDALE MOBILEHOME PARK,Lancaster,Ground water,98,3,7,0,14.28571429,0,14.28571429,Private,56,Urban,0,0
7360099,NEW HOLLAND BOROUGH,Lancaster,Ground water,5500,14,3729,2.547599893,16.30463931,4.076159828,7.669616519,Local government,1692,Urban,0,0
7360100,WOODLAND EST MOBILE HOMES,Lancaster,Ground water,72,3,1,0,0,0,0,Private,17,Rural,1,7
7360101,BEAVER VALLEY MHP,Lancaster,Groundwater under influence of surface water,50,4,2,0,0,0,0,Private,21,Urban,0,2
7360103,SOUTHLAND HILLS MOBILE HOMES,Lancaster,Ground water,96,4,4,0,0,0,0,Private,41,Rural,0,4
7360104,LITTLE BRITAIN MHP,Lancaster,Ground water,80,3,1,0,0,0,0,Private,34,Rural,3,11
7360108,JUBILEE MHP,Lancaster,Ground water,30,3,1,0,0,0,0,Private,20,Rural,0,9
7360109,TAMARACK & SPREAD EAGLE MHP,Lancaster,Ground water,300,8,20,5,5,0,0,Private,98,Urban,0,5
7360110,EDEN GLEN VILLAGE,Lancaster,Ground water,76,5,4,0,0,0,0,Private,37,Urban,4,10
7360112,QUARRYVILLE BORO,Lancaster,Surface water purchased,3150,7,386,3.886010363,7.772020725,0.777202073,4.663212435,Local government,1008,Urban,1,9
7360113,EAST COCALICO TOWNSHIP,Lancaster,Ground water,6735,38,3458,3.470213997,7.721226142,1.069982649,4.800462695,Local government,2245,Urban,0,37
7360114,LOCUSTWOOD MOBILEHOME PARK,Lancaster,Ground water,81,6,6,0,0,0,0,Private,43,Urban,0,15
7360116,WARWICK TWP LITITZ SYS,Lancaster,Purchased ground water under influence of surface water source,8561,15,3387,3.129613227,7.351638618,1.062887511,4.487747269,Local government,10,Urban,0,2
7360117,OAKRIDGE PARK,Lancaster,Ground water,75,3,3,0,0,0,0,Private,35,Urban,0,21
7360118,STRASBURG MUNI WATER AUTH,Lancaster,Ground water,3100,14,318,1.886792453,3.459119497,0.314465409,1.886792453,Local government,1062,Urban,2,55
7360119,TERRE HILL BOROUGH,Lancaster,Ground water,1295,12,148,5.405405405,12.83783784,0,6.756756757,Local government,584,Urban,0,4
7360120,WARWICK TWP ROTHSVILLE SYSTEM,Lancaster,Ground water,2846,4,743,4.172274563,7.671601615,1.749663526,3.633916555,Local government,992,Urban,0,0
7360121,SMITHVILLE MHP,Lancaster,Ground water,166,6,17,5.882352941,5.882352941,0,0,Private,80,Urban,0,3
7360123,COLUMBIA WATER CO,Lancaster,Surface water,25001,15,18882,4.432793136,16.40186421,4.300391908,8.690816651,Private,8009,Urban,2,21
7360124,ELIZABETHTOWN AREA WATER,Lancaster,Surface water,18900,26,14008,4.261850371,9.772986865,2.277270131,3.169617362,Local government,5000,Urban,0,5
7360126,LITITZ BORO,Lancaster,Groundwater under influence of surface water,9397,10,8919,3.206637515,7.254176477,0.47090481,2.533916358,Local government,4201,Urban,0,0
7360127,MILLERSVILLE UNIV,Lancaster,Ground water,7950,5,978,5.316973415,14.31492843,7.157464213,3.476482618,Private,1,Urban,1,105
7360128,AKRON BOROUGH,Lancaster,Ground water,4200,10,3899,4.693511157,8.078994614,0.102590408,5.360348807,Local government,1775,Urban,0,2
7360132,WESTERN HEIGHTS,Lancaster,Ground water,330,7,41,2.43902439,7.317073171,0,0,Local government,105,Rural,0,0
7360135,EAST PETERSBURG BOROUGH,Lancaster,Surface water purchased,6215,10,762,5.774278215,11.94225722,0.656167979,8.661417323,Local government,1729,Urban,0,5
7360138,PEQUEA WATER COOP ASSN,Lancaster,Ground water,85,3,6,0,0,0,0,Private,50,Rural,0,7
7360140,UPPER LEACOCK TOWNSHIP,Lancaster,Surface water purchased,7734,13,1288,4.813664596,12.11180124,0.854037267,7.220496894,Local government,2234,Urban,0,0
7360141,WEST COCALICO TWP WATER AUTH,Lancaster,Ground water,2430,9,458,1.965065502,5.458515284,1.091703057,2.183406114,Local government,972,Urban,0,4
7360143,WEST EARL WATER AUTHORITY,Lancaster,Surface water purchased,4327,10,720,2.916666667,11.25,0,5,Local government,1431,Urban,0,4
7360155,VALLEY VIEW MHP MORGANTOWN,Lancaster,Ground water,60,3,1,0,0,0,0,Private,20,Rural,0,8
7360156,MOUNTAINTOP MOBILEHOME PARK,Lancaster,Ground water,115,4,2,0,0,0,0,Private,37,Rural,8,38
7360157,HEMLOCK ACRES COURT,Lancaster,Ground water,125,5,3,0,0,0,0,Private,59,Rural,0,25
7360158,PINEVIEW ACRES,Lancaster,Ground water,30,4,1,0,0,0,0,Private,15,Urban,1,75
7360161,GREEN ACRES,Lancaster,Ground water,93,3,7,0,14.28571429,0,0,Private,45,Urban,0,0
7360164,NORTHWESTERN LANCASTER CO AUTH,Lancaster,Surface water purchased,2770,8,223,2.242152466,11.65919283,1.793721973,7.623318386,Local government,149,Urban,0,2
7360166,HERITAGE EST MOBILE HOMES,Lancaster,Ground water,330,5,17,5.882352941,5.882352941,0,0,Private,103,Urban,0,22
7360167,QUARRYVILLE PRESBY RET COMM,Lancaster,Ground water,750,9,2,0,0,0,0,Public/Private,1,Urban,0,1
7360170,COCALICO MANOR MHP,Lancaster,Ground water,92,6,14,7.142857143,7.142857143,0,0,Private,40,Urban,0,4
7360172,MILLBROOKE EST,Lancaster,Ground water,98,5,8,0,0,0,0,Private,50,Urban,0,21
7360176,CHRISTS HOME FOR CHILDREN,Lancaster,Ground water,31,3,3,0,0,0,0,Private,2,Urban,2,12
7360182,RIDGE ON THE COMMONS,Lancaster,Ground water,30,3,8,0,0,0,0,Private,30,Rural,0,8
7360183,HOUSTON RUN COMMUNITY,Lancaster,Ground water,50,5,56,3.571428571,5.357142857,0,3.571428571,Private,3,Rural,0,23
7380001,COUNTRYSIDE CHRISTIAN COMM,Lebanon,Ground water,100,5,2,0,0,0,0,Public/Private,25,Rural,0,1
7380002,HILL FARM ESTATE,Lebanon,Ground water,55,3,7,0,0,0,0,Private,2,Rural,0,5
7380004,N ANNVILLE MHP,Lebanon,Ground water,72,3,1,0,0,0,0,Private,37,Rural,0,25
7380005,PALM CITY PARK,Lebanon,Ground water,490,6,9,0,0,0,0,Private,226,Urban,1,83
7380007,CORNWALL BORO MUNI AUTH,Lebanon,Surface water purchased,3051,4,1988,1.207243461,8.098591549,0.150905433,4.175050302,Local government,1112,Urban,0,5
7380008,LOCUST GROVE MHP,Lebanon,Ground water,49,3,1,0,0,0,0,Private,23,Rural,0,31
7380009,MONROE VALLEY MHP,Lebanon,Ground water,97,5,4,0,0,0,0,Private,44,Rural,0,22
7380010,LEBANON WATER AUTH,Lebanon,Surface water,57000,4,37541,7.940651554,35.55579233,2.794278256,29.88732319,Local government,19324,Urban,0,2
7380012,BIG BOULDER MHP,Lebanon,Ground water,40,3,1,0,0,0,0,Private,17,Rural,0,29
7380014,SUNRISE TRAILER CT,Lebanon,Ground water,200,4,4,0,0,0,0,Private,69,Rural,0,16
7380016,LEBANON VALLEY MHC,Lebanon,Ground water,160,4,2,0,0,0,0,Private,70,Rural,0,5
7380018,GREEN ACRES PARK,Lebanon,Ground water,280,6,15,6.666666667,6.666666667,0,6.666666667,Private,89,Urban,0,10
7380019,LAKESIDE MHP,Lebanon,Ground water,40,4,2,0,0,0,0,Private,19,Urban,0,22
7380022,TIMBER SERVICE CORP,Lebanon,Ground water,50,3,37,2.702702703,5.405405405,2.702702703,0,Private,17,Rural,0,1
7380023,MT GRETNA CAMP MEETING ASSN,Lebanon,Ground water,375,6,25,4,12,0,4,Private,242,Rural,1,8
7380024,MT GRETNA AUTH,Lebanon,Ground water,485,11,37,2.702702703,10.81081081,0,5.405405405,Local government,211,Rural,0,2
7380025,MYERSTOWN WATER AUTH,Lebanon,Groundwater under influence of surface water,9500,8,3582,4.327191513,11.6694584,0.446677834,9.324399777,Local government,2545,Urban,0,17
7380026,COUNTRY ACRES MHP,Lebanon,Ground water,400,6,27,3.703703704,3.703703704,0,0,Private,136,Urban,0,11
7380027,TWIN MAPLES MHP,Lebanon,Ground water,280,7,7,0,0,0,0,Private,96,Urban,0,33
7380028,NEWMANSTOWN WATER AUTH,Lebanon,Ground water,2335,11,188,5.319148936,2.659574468,0,2.127659574,Local government,912,Urban,0,15
